Practice ID,Provider ID,Observation Month,Variable,Value
82,131,5,Time Postvisit,292.35
82,131,6,Time Intake,0.13
82,131,6,Time Exam,740.12
82,131,6,Time Signoff,69.23
82,131,6,Time Postvisit,379.28
82,132,4,Time Intake,7.89
82,132,4,Time Exam,493.68
82,132,4,Time Signoff,45.91
82,132,4,Time Postvisit,239.25
82,132,5,Time Intake,22.4
82,132,5,Time Exam,570.09
82,132,5,Time Signoff,37.09
82,132,5,Time Postvisit,405.93
82,132,6,Time Intake,15.87
82,132,6,Time Exam,660.49
82,132,6,Time Signoff,19.9
82,132,6,Time Postvisit,485.98
82,133,5,Time Intake,2.99
82,133,5,Time Exam,149.22
82,133,5,Time Signoff,0.41
82,133,5,Time Postvisit,13.67
82,133,6,Time Intake,0
82,133,6,Time Exam,185.82
82,133,6,Time Signoff,1.4
82,133,6,Time Postvisit,20.71
82,134,6,Time Intake,4.5
82,134,6,Time Exam,199.84
82,134,6,Time Signoff,42.16
82,134,6,Time Postvisit,26.18
82,135,5,Time Intake,0
82,135,5,Time Exam,162.76
82,135,5,Time Signoff,2.16
82,135,5,Time Postvisit,20.57
82,135,6,Time Intake,142.38
82,135,6,Time Exam,373.96
82,135,6,Time Signoff,25.82
82,135,6,Time Postvisit,209.95
82,136,5,Time Intake,0
82,136,5,Time Exam,100.16
82,136,5,Time Signoff,1.92
82,136,5,Time Postvisit,34.56
82,137,5,Time Intake,0
82,137,5,Time Exam,446.44
82,137,5,Time Signoff,47.94
82,137,5,Time Postvisit,48.56
83,1,1,Time Intake,0
83,1,1,Time Exam,383.4
83,1,1,Time Signoff,2.41
83,1,1,Time Postvisit,63.6
83,1,2,Time Intake,3.97
83,1,2,Time Exam,740.85
83,1,2,Time Signoff,10.88
83,1,2,Time Postvisit,96.09
83,1,3,Time Intake,3.24
83,1,3,Time Exam,277.39
83,1,3,Time Signoff,12.86
83,1,3,Time Postvisit,77.44
83,1,4,Time Intake,2.81
83,1,4,Time Exam,594.02
83,1,4,Time Signoff,11.89
83,1,4,Time Postvisit,153.69
83,1,5,Time Intake,8.6
83,1,5,Time Exam,494.16
83,1,5,Time Signoff,5.26
83,1,5,Time Postvisit,91.9
83,1,6,Time Intake,9.92
83,1,6,Time Exam,66.6
83,1,6,Time Signoff,7.34
83,1,6,Time Postvisit,8.17
84,1,1,Time Intake,12.05
84,1,1,Time Exam,1162.72
84,1,1,Time Signoff,183.44
84,1,1,Time Postvisit,114.2
84,1,2,Time Intake,5.48
84,1,2,Time Exam,1193.27
84,1,2,Time Signoff,170.08
84,1,2,Time Postvisit,92.94
84,1,3,Time Intake,15.79
84,1,3,Time Exam,1444.26
84,1,3,Time Signoff,260.13
84,1,3,Time Postvisit,155.02
84,1,4,Time Intake,11.08
84,1,4,Time Exam,1010.15
84,1,4,Time Signoff,182.42
84,1,4,Time Postvisit,122.69
84,1,5,Time Intake,3.57
84,1,5,Time Exam,1519.55
84,1,5,Time Signoff,192.68
84,1,5,Time Postvisit,135.88
84,1,6,Time Intake,9.53
84,1,6,Time Exam,1712.13
84,1,6,Time Signoff,232.46
84,1,6,Time Postvisit,132.77
84,2,1,Time Intake,16.23
84,2,1,Time Exam,1415.16
84,2,1,Time Signoff,36.6
84,2,1,Time Postvisit,160.55
84,2,2,Time Intake,6.19
84,2,2,Time Exam,729.54
84,2,2,Time Signoff,20.65
84,2,2,Time Postvisit,61.1
84,2,3,Time Intake,0.65
84,2,3,Time Exam,950.09
84,2,3,Time Signoff,62.88
84,2,3,Time Postvisit,95.18
84,2,4,Time Intake,0.25
84,2,4,Time Exam,1399.37
84,2,4,Time Signoff,74.9
84,2,4,Time Postvisit,149.02
84,2,5,Time Intake,0
84,2,5,Time Exam,1242.14
84,2,5,Time Signoff,62.29
84,2,5,Time Postvisit,109.29
84,2,6,Time Intake,0
84,2,6,Time Exam,1214.81
84,2,6,Time Signoff,44.93
84,2,6,Time Postvisit,95.02
84,3,1,Time Intake,0
84,3,1,Time Exam,1724.71
84,3,1,Time Signoff,95.52
84,3,1,Time Postvisit,263.93
84,3,2,Time Intake,0
84,3,2,Time Exam,1807.88
84,3,2,Time Signoff,87
84,3,2,Time Postvisit,315.76
84,3,3,Time Intake,0
84,3,3,Time Exam,1712.24
84,3,3,Time Signoff,86.46
84,3,3,Time Postvisit,295.36
84,3,4,Time Intake,0.16
84,3,4,Time Exam,1943.7
84,3,4,Time Signoff,142.24
84,3,4,Time Postvisit,408.55
84,3,5,Time Intake,0
84,3,5,Time Exam,1209.21
84,3,5,Time Signoff,54.87
84,3,5,Time Postvisit,254.24
84,3,6,Time Intake,0
84,3,6,Time Exam,1812.7
84,3,6,Time Signoff,57.72
84,3,6,Time Postvisit,329.45
84,4,1,Time Intake,0
84,4,1,Time Exam,804.66
84,4,1,Time Signoff,35.2
84,4,1,Time Postvisit,184.91
84,4,2,Time Intake,0.11
84,4,2,Time Exam,828.93
84,4,2,Time Signoff,31.71
84,4,2,Time Postvisit,119.08
84,4,3,Time Intake,0
84,4,3,Time Exam,1008.74
84,4,3,Time Signoff,52.36
84,4,3,Time Postvisit,152.15
84,4,4,Time Intake,0
84,4,4,Time Exam,812.44
84,4,4,Time Signoff,48.34
84,4,4,Time Postvisit,179.57
84,4,5,Time Intake,0
84,4,5,Time Exam,925.74
84,4,5,Time Signoff,44.27
84,4,5,Time Postvisit,186.09
84,4,6,Time Intake,0
84,4,6,Time Exam,893.57
84,4,6,Time Signoff,64.2
84,4,6,Time Postvisit,153.33
84,5,1,Time Intake,0
84,5,1,Time Exam,885.35
84,5,1,Time Signoff,50.07
84,5,1,Time Postvisit,342.49
84,5,2,Time Intake,0
84,5,2,Time Exam,613.07
84,5,2,Time Signoff,35
84,5,2,Time Postvisit,213.71
84,5,3,Time Intake,0
84,5,3,Time Exam,781.65
84,5,3,Time Signoff,26.12
84,5,3,Time Postvisit,295.73
84,5,4,Time Intake,0.16
84,5,4,Time Exam,768.44
84,5,4,Time Signoff,37.84
84,5,4,Time Postvisit,243.75
84,5,5,Time Intake,0.47
84,5,5,Time Exam,939.64
84,5,5,Time Signoff,29.86
84,5,5,Time Postvisit,262.29
84,5,6,Time Intake,0.09
84,5,6,Time Exam,559.75
84,5,6,Time Signoff,14.7
84,5,6,Time Postvisit,163.18
84,6,1,Time Intake,0
84,6,1,Time Exam,330.15
84,6,1,Time Signoff,16.06
84,6,1,Time Postvisit,77.12
84,6,2,Time Intake,0
84,6,2,Time Exam,305.81
84,6,2,Time Signoff,20.87
84,6,2,Time Postvisit,140.8
84,6,3,Time Intake,0.29
84,6,3,Time Exam,325.28
84,6,3,Time Signoff,27.31
84,6,3,Time Postvisit,75.99
84,6,4,Time Intake,0
84,6,4,Time Exam,461.44
84,6,4,Time Signoff,25.07
84,6,4,Time Postvisit,114.51
84,6,5,Time Intake,0
84,6,5,Time Exam,294.08
84,6,5,Time Signoff,16.03
84,6,5,Time Postvisit,78.09
84,6,6,Time Intake,0
84,6,6,Time Exam,493.73
84,6,6,Time Signoff,47.22
84,6,6,Time Postvisit,135.39
84,7,1,Time Intake,0.14
84,7,1,Time Exam,1572.32
84,7,1,Time Signoff,48.41
84,7,1,Time Postvisit,39.87
84,7,2,Time Intake,0.38
84,7,2,Time Exam,1308.84
84,7,2,Time Signoff,45.61
84,7,2,Time Postvisit,44.75
84,7,3,Time Intake,0
84,7,3,Time Exam,1190.11
84,7,3,Time Signoff,31.94
84,7,3,Time Postvisit,27.59
84,7,4,Time Intake,0.06
84,7,4,Time Exam,1342.71
84,7,4,Time Signoff,39.4
84,7,4,Time Postvisit,33.99
84,7,5,Time Intake,1.32
84,7,5,Time Exam,1647.11
84,7,5,Time Signoff,40.65
84,7,5,Time Postvisit,25.26
84,7,6,Time Intake,2.5
84,7,6,Time Exam,1083.5
84,7,6,Time Signoff,45.76
84,7,6,Time Postvisit,38.31
84,8,1,Time Intake,0.69
84,8,1,Time Exam,1445.01
84,8,1,Time Signoff,128.73
84,8,1,Time Postvisit,977.08
84,8,2,Time Intake,0
84,8,2,Time Exam,1104.27
84,8,2,Time Signoff,75.95
84,8,2,Time Postvisit,698.32
84,8,3,Time Intake,0.57
84,8,3,Time Exam,1596.47
84,8,3,Time Signoff,121.62
84,8,3,Time Postvisit,908.53
84,8,4,Time Intake,0
84,8,4,Time Exam,903.55
84,8,4,Time Signoff,79.82
84,8,4,Time Postvisit,588.02
84,8,5,Time Intake,0.11
84,8,5,Time Exam,1525.41
84,8,5,Time Signoff,209.03
84,8,5,Time Postvisit,953.95
84,8,6,Time Intake,0.2
84,8,6,Time Exam,1506.44
84,8,6,Time Signoff,161.07
84,8,6,Time Postvisit,815.8
85,1,1,Time Intake,4.57
85,1,1,Time Exam,391.51
85,1,1,Time Signoff,2.38
85,1,1,Time Postvisit,37.31
85,1,2,Time Intake,26.46
85,1,2,Time Exam,444.52
85,1,2,Time Signoff,4.36
85,1,2,Time Postvisit,39.82
85,1,3,Time Intake,0.55
85,1,3,Time Exam,349.83
85,1,3,Time Signoff,0.76
85,1,3,Time Postvisit,26.1
85,1,4,Time Intake,11.72
85,1,4,Time Exam,417.68
85,1,4,Time Signoff,4.09
85,1,4,Time Postvisit,34.61
85,1,5,Time Intake,16.14
85,1,5,Time Exam,478.71
85,1,5,Time Signoff,0.48
85,1,5,Time Postvisit,30.1
85,1,6,Time Intake,2.02
85,1,6,Time Exam,401.37
85,1,6,Time Signoff,2.08
85,1,6,Time Postvisit,35.04
86,1,1,Time Intake,1.45
86,1,1,Time Exam,62.09
86,1,1,Time Signoff,3.14
86,1,1,Time Postvisit,121.56
86,1,2,Time Intake,6.75
86,1,2,Time Exam,33.56
86,1,2,Time Signoff,4.94
86,1,2,Time Postvisit,90.2
86,1,3,Time Intake,3.01
86,1,3,Time Exam,26.79
86,1,3,Time Signoff,5.47
86,1,3,Time Postvisit,124.78
86,1,4,Time Intake,3.41
86,1,4,Time Exam,19.22
86,1,4,Time Signoff,2.83
86,1,4,Time Postvisit,132.01
86,1,5,Time Intake,0.7
86,1,5,Time Exam,33.23
86,1,5,Time Signoff,3.7
86,1,5,Time Postvisit,200.82
86,1,6,Time Intake,10.24
86,1,6,Time Exam,93.82
86,1,6,Time Signoff,6.74
86,1,6,Time Postvisit,174.29
87,1,1,Time Intake,24.87
87,1,1,Time Exam,128.61
87,1,1,Time Signoff,2.74
87,1,1,Time Postvisit,656.68
87,1,2,Time Intake,18.03
87,1,2,Time Exam,305.65
87,1,2,Time Signoff,1.39
87,1,2,Time Postvisit,554.97
87,1,3,Time Intake,10.52
87,1,3,Time Exam,507.89
87,1,3,Time Signoff,5.64
87,1,3,Time Postvisit,1098.7
87,1,4,Time Intake,14.49
87,1,4,Time Exam,435.36
87,1,4,Time Signoff,7.6
87,1,4,Time Postvisit,833.88
87,1,5,Time Intake,30.89
87,1,5,Time Exam,450.47
87,1,5,Time Signoff,8.58
87,1,5,Time Postvisit,1048.24
87,1,6,Time Intake,97.36
87,1,6,Time Exam,492.43
87,1,6,Time Signoff,17.19
87,1,6,Time Postvisit,928.87
88,1,1,Time Intake,154.87
88,1,1,Time Exam,288.45
88,1,1,Time Signoff,0.16
88,1,1,Time Postvisit,819.59
88,1,2,Time Intake,291.45
88,1,2,Time Exam,583.85
88,1,2,Time Signoff,2.25
88,1,2,Time Postvisit,646.03
88,1,3,Time Intake,129.68
88,1,3,Time Exam,237.58
88,1,3,Time Signoff,0.73
88,1,3,Time Postvisit,594.51
88,1,4,Time Intake,273.16
88,1,4,Time Exam,604.64
88,1,4,Time Signoff,0.72
88,1,4,Time Postvisit,398.35
88,1,5,Time Intake,201.17
88,1,5,Time Exam,565.14
88,1,5,Time Signoff,0.18
88,1,5,Time Postvisit,396.99
88,1,6,Time Intake,232.22
88,1,6,Time Exam,614.68
88,1,6,Time Signoff,0.51
88,1,6,Time Postvisit,399.89
89,1,1,Time Intake,53.94
89,1,1,Time Exam,410.62
89,1,1,Time Signoff,85.35
89,1,1,Time Postvisit,400.34
89,1,2,Time Intake,62.62
89,1,2,Time Exam,290.37
89,1,2,Time Signoff,57.83
89,1,2,Time Postvisit,322.22
89,1,3,Time Intake,66.19
89,1,3,Time Exam,194.37
89,1,3,Time Signoff,45.93
89,1,3,Time Postvisit,452.96
89,1,4,Time Intake,17.8
89,1,4,Time Exam,221.87
89,1,4,Time Signoff,55.31
89,1,4,Time Postvisit,315.21
89,1,5,Time Intake,134.61
89,1,5,Time Exam,580.51
89,1,5,Time Signoff,174.17
89,1,5,Time Postvisit,553.67
89,1,6,Time Intake,67.84
89,1,6,Time Exam,1189.5
89,1,6,Time Signoff,348.63
89,1,6,Time Postvisit,604.5
90,1,1,Time Intake,6.75
90,1,1,Time Exam,424.62
90,1,1,Time Signoff,1141.11
90,1,1,Time Postvisit,502.13
90,1,2,Time Intake,31.32
90,1,2,Time Exam,427.16
90,1,2,Time Signoff,889.24
90,1,2,Time Postvisit,454.55
90,1,3,Time Intake,18.27
90,1,3,Time Exam,302.41
90,1,3,Time Signoff,912.46
90,1,3,Time Postvisit,448.25
90,1,4,Time Intake,9.72
90,1,4,Time Exam,238.11
90,1,4,Time Signoff,840.08
90,1,4,Time Postvisit,311.59
90,1,5,Time Intake,8.69
90,1,5,Time Exam,436.4
90,1,5,Time Signoff,831.26
90,1,5,Time Postvisit,493.81
90,1,6,Time Intake,9.77
90,1,6,Time Exam,209.28
90,1,6,Time Signoff,644.88
90,1,6,Time Postvisit,414.29
90,2,4,Time Intake,0
90,2,4,Time Exam,38.79
90,2,4,Time Signoff,264.99
90,2,4,Time Postvisit,225.7
90,2,5,Time Intake,0
90,2,5,Time Exam,0
90,2,5,Time Signoff,70.72
90,2,5,Time Postvisit,32.91
91,1,1,Time Intake,100.42
91,1,1,Time Exam,169.2
91,1,1,Time Signoff,9.46
91,1,1,Time Postvisit,15.17
91,1,2,Time Intake,110.1
91,1,2,Time Exam,194.51
91,1,2,Time Signoff,29.78
91,1,2,Time Postvisit,7.76
91,1,3,Time Intake,198.79
91,1,3,Time Exam,256.4
91,1,3,Time Signoff,36.52
91,1,3,Time Postvisit,18.68
91,1,4,Time Intake,96.44
91,1,4,Time Exam,228.51
91,1,4,Time Signoff,30.51
91,1,4,Time Postvisit,15.87
91,1,5,Time Intake,107.68
91,1,5,Time Exam,170.69
91,1,5,Time Signoff,16.67
91,1,5,Time Postvisit,21.9
91,1,6,Time Intake,101.9
91,1,6,Time Exam,127.44
91,1,6,Time Signoff,11.9
91,1,6,Time Postvisit,6.42
92,1,1,Time Intake,0
92,1,1,Time Exam,26.45
92,1,1,Time Signoff,250.28
92,1,1,Time Postvisit,458.59
92,1,2,Time Intake,0.65
92,1,2,Time Exam,48.87
92,1,2,Time Signoff,376.12
92,1,2,Time Postvisit,562.59
92,1,3,Time Intake,2.94
92,1,3,Time Exam,68.08
92,1,3,Time Signoff,283.17
92,1,3,Time Postvisit,567.38
92,1,4,Time Intake,1.7
92,1,4,Time Exam,55.63
92,1,4,Time Signoff,285.45
92,1,4,Time Postvisit,527.6
92,1,5,Time Intake,0.8
92,1,5,Time Exam,55.83
92,1,5,Time Signoff,269.48
92,1,5,Time Postvisit,574.39
92,1,6,Time Intake,1.48
92,1,6,Time Exam,59.42
92,1,6,Time Signoff,286.27
92,1,6,Time Postvisit,598.02
92,2,1,Time Intake,0.61
92,2,1,Time Exam,1300.95
92,2,1,Time Signoff,971.69
92,2,1,Time Postvisit,380.08
92,2,2,Time Intake,3.66
92,2,2,Time Exam,900.28
92,2,2,Time Signoff,755.44
92,2,2,Time Postvisit,225.3
92,2,3,Time Intake,1.83
92,2,3,Time Exam,1046.93
92,2,3,Time Signoff,993.91
92,2,3,Time Postvisit,649.83
92,2,4,Time Intake,0.39
92,2,4,Time Exam,1022.34
92,2,4,Time Signoff,957.78
92,2,4,Time Postvisit,486.06
92,2,5,Time Intake,0.85
92,2,5,Time Exam,1145.96
92,2,5,Time Signoff,964.27
92,2,5,Time Postvisit,506.61
92,2,6,Time Intake,0.29
92,2,6,Time Exam,1005.46
92,2,6,Time Signoff,1089.76
92,2,6,Time Postvisit,359.98
92,3,1,Time Intake,5.53
92,3,1,Time Exam,39.06
92,3,1,Time Signoff,2964.7
92,3,1,Time Postvisit,374.89
92,3,2,Time Intake,22.6
92,3,2,Time Exam,305.7
92,3,2,Time Signoff,972.59
92,3,2,Time Postvisit,371.43
92,3,3,Time Intake,16.79
92,3,3,Time Exam,630.52
92,3,3,Time Signoff,870.77
92,3,3,Time Postvisit,467.65
92,3,4,Time Intake,12.91
92,3,4,Time Exam,675.15
92,3,4,Time Signoff,1034.75
92,3,4,Time Postvisit,329.22
92,3,5,Time Intake,91.38
92,3,5,Time Exam,621.34
92,3,5,Time Signoff,670.77
92,3,5,Time Postvisit,285.86
92,3,6,Time Intake,116.49
92,3,6,Time Exam,649.16
92,3,6,Time Signoff,854.89
92,3,6,Time Postvisit,175.51
92,4,1,Time Intake,0.19
92,4,1,Time Exam,1547.53
92,4,1,Time Signoff,579.57
92,4,1,Time Postvisit,350.93
92,4,2,Time Intake,2.15
92,4,2,Time Exam,1604.84
92,4,2,Time Signoff,583.64
92,4,2,Time Postvisit,532.58
92,4,3,Time Intake,0
92,4,3,Time Exam,1540.17
92,4,3,Time Signoff,777.43
92,4,3,Time Postvisit,415.77
92,4,4,Time Intake,0.07
92,4,4,Time Exam,1765.31
92,4,4,Time Signoff,595.73
92,4,4,Time Postvisit,663
92,4,5,Time Intake,1.79
92,4,5,Time Exam,1614
92,4,5,Time Signoff,707.16
92,4,5,Time Postvisit,621.97
92,4,6,Time Intake,0
92,4,6,Time Exam,1515.07
92,4,6,Time Signoff,556.79
92,4,6,Time Postvisit,429.63
92,5,1,Time Intake,0
92,5,1,Time Exam,47.86
92,5,1,Time Signoff,434.34
92,5,1,Time Postvisit,1277.68
92,5,2,Time Intake,0.6
92,5,2,Time Exam,73.2
92,5,2,Time Signoff,375.21
92,5,2,Time Postvisit,1011.51
92,5,3,Time Intake,0
92,5,3,Time Exam,123.98
92,5,3,Time Signoff,341.12
92,5,3,Time Postvisit,1338.69
92,5,4,Time Intake,1.73
92,5,4,Time Exam,105.34
92,5,4,Time Signoff,356.48
92,5,4,Time Postvisit,1355.96
92,5,5,Time Intake,3.22
92,5,5,Time Exam,103.15
92,5,5,Time Signoff,290.64
92,5,5,Time Postvisit,1228.23
92,5,6,Time Intake,0.44
92,5,6,Time Exam,90.43
92,5,6,Time Signoff,222.33
92,5,6,Time Postvisit,1033.78
92,6,1,Time Intake,4.79
92,6,1,Time Exam,990.95
92,6,1,Time Signoff,481.3
92,6,1,Time Postvisit,335.62
92,6,2,Time Intake,3.99
92,6,2,Time Exam,800.27
92,6,2,Time Signoff,654
92,6,2,Time Postvisit,422.99
92,6,3,Time Intake,23.45
92,6,3,Time Exam,743.02
92,6,3,Time Signoff,318.81
92,6,3,Time Postvisit,385.86
92,6,4,Time Intake,16.1
92,6,4,Time Exam,878.35
92,6,4,Time Signoff,677.77
92,6,4,Time Postvisit,580.82
92,6,5,Time Intake,10.42
92,6,5,Time Exam,1115.38
92,6,5,Time Signoff,501.29
92,6,5,Time Postvisit,499.78
92,6,6,Time Intake,8.68
92,6,6,Time Exam,839.59
92,6,6,Time Signoff,548.39
92,6,6,Time Postvisit,358.75
92,7,1,Time Intake,2.21
92,7,1,Time Exam,972.7
92,7,1,Time Signoff,382.44
92,7,1,Time Postvisit,868.01
92,7,2,Time Intake,1.8
92,7,2,Time Exam,664.75
92,7,2,Time Signoff,281.17
92,7,2,Time Postvisit,444.95
92,7,3,Time Intake,1.84
92,7,3,Time Exam,845.16
92,7,3,Time Signoff,203.55
92,7,3,Time Postvisit,574.06
92,7,4,Time Intake,0
92,7,4,Time Exam,201.58
92,7,4,Time Signoff,71.41
92,7,4,Time Postvisit,106.07
92,8,1,Time Intake,17.96
92,8,1,Time Exam,790.36
92,8,1,Time Signoff,1615.89
92,8,1,Time Postvisit,646.59
92,8,2,Time Intake,0.53
92,8,2,Time Exam,1233.78
92,8,2,Time Signoff,1361.76
92,8,2,Time Postvisit,392.31
92,8,3,Time Intake,7.17
92,8,3,Time Exam,1205.88
92,8,3,Time Signoff,1098.04
92,8,3,Time Postvisit,578.44
92,8,4,Time Intake,43.53
92,8,4,Time Exam,925.14
92,8,4,Time Signoff,1410.03
92,8,4,Time Postvisit,595.92
92,8,5,Time Intake,13.87
92,8,5,Time Exam,1003.75
92,8,5,Time Signoff,1206.58
92,8,5,Time Postvisit,468.38
92,8,6,Time Intake,27.5
92,8,6,Time Exam,806.27
92,8,6,Time Signoff,1493.45
92,8,6,Time Postvisit,471.37
93,1,1,Time Intake,0
93,1,1,Time Exam,227.03
93,1,1,Time Signoff,8.28
93,1,1,Time Postvisit,600.81
93,1,2,Time Intake,0
93,1,2,Time Exam,204.73
93,1,2,Time Signoff,4.26
93,1,2,Time Postvisit,498.82
93,1,3,Time Intake,0
93,1,3,Time Exam,391.08
93,1,3,Time Signoff,4.72
93,1,3,Time Postvisit,471.39
93,1,4,Time Intake,0
93,1,4,Time Exam,434.2
93,1,4,Time Signoff,9.54
93,1,4,Time Postvisit,485.28
93,1,5,Time Intake,0
93,1,5,Time Exam,532.4
93,1,5,Time Signoff,17.12
93,1,5,Time Postvisit,276.14
93,1,6,Time Intake,0
93,1,6,Time Exam,515.69
93,1,6,Time Signoff,10.08
93,1,6,Time Postvisit,334.99
93,2,1,Time Intake,0
93,2,1,Time Exam,549.22
93,2,1,Time Signoff,61.24
93,2,1,Time Postvisit,0.09
93,2,2,Time Intake,0
93,2,2,Time Exam,365.13
93,2,2,Time Signoff,27.81
93,2,2,Time Postvisit,3.58
93,2,3,Time Intake,0
93,2,3,Time Exam,363.13
93,2,3,Time Signoff,45.69
93,2,3,Time Postvisit,8.33
93,2,4,Time Intake,0
93,2,4,Time Exam,549.02
93,2,4,Time Signoff,47.01
93,2,4,Time Postvisit,7.3
93,2,5,Time Intake,0
93,2,5,Time Exam,680.13
93,2,5,Time Signoff,32.55
93,2,5,Time Postvisit,1.81
93,2,6,Time Intake,0
93,2,6,Time Exam,434.65
93,2,6,Time Signoff,16.5
93,2,6,Time Postvisit,0
94,1,1,Time Intake,3717.35
94,1,1,Time Exam,2204.24
94,1,1,Time Signoff,91.03
94,1,1,Time Postvisit,2388.78
94,1,2,Time Intake,3518.5
94,1,2,Time Exam,2209.62
94,1,2,Time Signoff,65.88
94,1,2,Time Postvisit,2525.8
94,1,3,Time Intake,3031.01
94,1,3,Time Exam,2001.68
94,1,3,Time Signoff,66.12
94,1,3,Time Postvisit,2122.91
94,1,4,Time Intake,3460.77
94,1,4,Time Exam,2431.83
94,1,4,Time Signoff,71.89
94,1,4,Time Postvisit,2071.39
94,1,5,Time Intake,3806.17
94,1,5,Time Exam,2515.75
94,1,5,Time Signoff,101.18
94,1,5,Time Postvisit,2403.52
94,1,6,Time Intake,4204.16
94,1,6,Time Exam,2342.28
94,1,6,Time Signoff,74.87
94,1,6,Time Postvisit,1995.01
95,1,1,Time Intake,168.19
95,1,1,Time Exam,1074.18
95,1,1,Time Signoff,6.49
95,1,1,Time Postvisit,94.81
95,1,2,Time Intake,127.99
95,1,2,Time Exam,767.49
95,1,2,Time Signoff,11.22
95,1,2,Time Postvisit,14.74
95,1,3,Time Intake,114.26
95,1,3,Time Exam,1001.81
95,1,3,Time Signoff,5.58
95,1,3,Time Postvisit,40.86
95,1,4,Time Intake,137.79
95,1,4,Time Exam,1094.87
95,1,4,Time Signoff,4.93
95,1,4,Time Postvisit,57.99
95,1,5,Time Intake,163.54
95,1,5,Time Exam,1224.9
95,1,5,Time Signoff,2.57
95,1,5,Time Postvisit,68.44
95,1,6,Time Intake,111.85
95,1,6,Time Exam,893.52
95,1,6,Time Signoff,19.47
95,1,6,Time Postvisit,116.02
95,2,1,Time Intake,1.78
95,2,1,Time Exam,51.72
95,2,1,Time Signoff,110.48
95,2,1,Time Postvisit,275.05
95,2,2,Time Intake,0
95,2,2,Time Exam,49.55
95,2,2,Time Signoff,112.29
95,2,2,Time Postvisit,326.31
95,2,3,Time Intake,0.08
95,2,3,Time Exam,30.71
95,2,3,Time Signoff,61.52
95,2,3,Time Postvisit,376.16
95,2,4,Time Intake,0.18
95,2,4,Time Exam,68.57
95,2,4,Time Signoff,121.38
95,2,4,Time Postvisit,452.16
95,2,5,Time Intake,2.19
95,2,5,Time Exam,55.55
95,2,5,Time Signoff,88.6
95,2,5,Time Postvisit,445.57
95,2,6,Time Intake,9.81
95,2,6,Time Exam,55.96
95,2,6,Time Signoff,69.42
95,2,6,Time Postvisit,401.51
95,3,1,Time Intake,1.93
95,3,1,Time Exam,42.93
95,3,1,Time Signoff,50.97
95,3,1,Time Postvisit,60.1
95,3,2,Time Intake,0.34
95,3,2,Time Exam,35.54
95,3,2,Time Signoff,53.19
95,3,2,Time Postvisit,49.48
95,3,3,Time Intake,0.82
95,3,3,Time Exam,33.72
95,3,3,Time Signoff,27.66
95,3,3,Time Postvisit,53.52
95,3,4,Time Intake,0
95,3,4,Time Exam,39.79
95,3,4,Time Signoff,26.46
95,3,4,Time Postvisit,293.82
95,3,5,Time Intake,0.18
95,3,5,Time Exam,40.78
95,3,5,Time Signoff,33.86
95,3,5,Time Postvisit,129.69
95,3,6,Time Intake,2.71
95,3,6,Time Exam,35.02
95,3,6,Time Signoff,29.15
95,3,6,Time Postvisit,114.86
95,4,1,Time Intake,0.11
95,4,1,Time Exam,0.54
95,4,1,Time Signoff,388.34
95,4,1,Time Postvisit,395.76
95,4,2,Time Intake,0
95,4,2,Time Exam,0
95,4,2,Time Signoff,376.93
95,4,2,Time Postvisit,367.54
95,4,3,Time Intake,0
95,4,3,Time Exam,0
95,4,3,Time Signoff,343.7
95,4,3,Time Postvisit,422.27
95,4,4,Time Intake,0.04
95,4,4,Time Exam,0.12
95,4,4,Time Signoff,377.52
95,4,4,Time Postvisit,543.74
95,4,5,Time Intake,0
95,4,5,Time Exam,0
95,4,5,Time Signoff,432.46
95,4,5,Time Postvisit,354.07
95,4,6,Time Intake,0.2
95,4,6,Time Exam,0
95,4,6,Time Signoff,382.07
95,4,6,Time Postvisit,307.99
95,5,1,Time Intake,0
95,5,1,Time Exam,91.52
95,5,1,Time Signoff,1031.16
95,5,1,Time Postvisit,933.91
95,5,2,Time Intake,1.52
95,5,2,Time Exam,92.76
95,5,2,Time Signoff,955.58
95,5,2,Time Postvisit,862.05
95,5,3,Time Intake,0
95,5,3,Time Exam,73.2
95,5,3,Time Signoff,787.54
95,5,3,Time Postvisit,694.99
95,5,4,Time Intake,0.3
95,5,4,Time Exam,98.36
95,5,4,Time Signoff,930.46
95,5,4,Time Postvisit,1069.21
95,5,5,Time Intake,0
95,5,5,Time Exam,78.97
95,5,5,Time Signoff,871.45
95,5,5,Time Postvisit,851.41
95,5,6,Time Intake,0.57
95,5,6,Time Exam,78.65
95,5,6,Time Signoff,727.96
95,5,6,Time Postvisit,933.71
95,6,1,Time Intake,0
95,6,1,Time Exam,32.2
95,6,1,Time Signoff,329.59
95,6,1,Time Postvisit,10.32
95,6,2,Time Intake,0.12
95,6,2,Time Exam,75.66
95,6,2,Time Signoff,596.89
95,6,2,Time Postvisit,51
95,6,3,Time Intake,0.71
95,6,3,Time Exam,84.08
95,6,3,Time Signoff,517.26
95,6,3,Time Postvisit,28.69
95,6,4,Time Intake,0.42
95,6,4,Time Exam,72.99
95,6,4,Time Signoff,574.33
95,6,4,Time Postvisit,46.04
95,6,5,Time Intake,0
95,6,5,Time Exam,77.97
95,6,5,Time Signoff,530.61
95,6,5,Time Postvisit,48.23
95,6,6,Time Intake,0.08
95,6,6,Time Exam,64.75
95,6,6,Time Signoff,453.68
95,6,6,Time Postvisit,45.47
